chrom1	start1	end1	chrom2	start2	end2	tor1	tor2	score	enr
chr2	164778900	164778950	chr2	165190000	165190050	EE	EE	77.8000030517578	-2.72035759144563
chr2	164778900	164778950	chr2	165225100	165225150	EE	EE	64.8000030517578	-3.04924351901985
chr2	164778900	164778950	chr2	165225150	165225200	EE	EE	64.8000030517578	-3.09471865725314
chr2	164778950	164779000	chr2	165101600	165101650	EE	EE	69.3000030517578	-2.82332587896939
chr2	164778950	164779000	chr2	165190000	165190050	EE	EE	77.8000030517578	-2.72035759144563
chr2	164778950	164779000	chr2	165225100	165225150	EE	EE	64.8000030517578	-3.04924351901985
chr2	164778950	164779000	chr2	165225150	165225200	EE	EE	64.8000030517578	-3.09471865725314
chr2	164900550	164900600	chr2	165101600	165101650	EE	EE	83.9000015258789	-2.58356386266601
chr2	164900550	164900600	chr2	165190000	165190050	EE	EE	85.4000015258789	-2.74016802620455
chr2	164900550	164900600	chr2	165225100	165225150	EE	EE	66.3000030517578	-2.8621907881377
chr2	164900550	164900600	chr2	165225150	165225200	EE	EE	65.8000030517578	-2.9668331360648
chr2	164900600	164900650	chr2	165101600	165101650	EE	EE	83.9000015258789	-2.58356386266601
chr2	164900600	164900650	chr2	165190000	165190050	EE	EE	85.4000015258789	-2.74016802620455
chr2	164900600	164900650	chr2	165225100	165225150	EE	EE	66.3000030517578	-2.8621907881377
chr2	164900600	164900650	chr2	165225150	165225200	EE	EE	65.8000030517578	-2.9668331360648
chr2	165354750	165354800	chr2	165604550	165604600	EE	EE	74.3000030517578	-3.00257394366383
chr2	165354750	165354800	chr2	165607950	165608000	EE	EE	73.8000030517578	-2.90963597234734
chr2	165354750	165354800	chr2	165608000	165608050	EE	EE	73.8000030517578	-2.90963597234734
chr2	165354750	165354800	chr2	165608050	165608100	EE	EE	73.8000030517578	-2.90963597234734
chr2	165354800	165354850	chr2	165604550	165604600	EE	EE	74.3000030517578	-3.00257394366383
chr2	165354800	165354850	chr2	165607950	165608000	EE	EE	73.8000030517578	-2.90963597234734
chr2	165354800	165354850	chr2	165608000	165608050	EE	EE	73.8000030517578	-2.90963597234734
chr2	165354800	165354850	chr2	165608050	165608100	EE	EE	73.8000030517578	-2.90963597234734
chr2	165907850	165907900	chr2	166390150	166390200	EE	EE	94.9000015258789	-2.57820513454585
chr2	165907850	165907900	chr2	166390200	166390250	EE	EE	94.9000015258789	-2.53831240742233
chr2	165907850	165907900	chr2	166400600	166400650	EE	EE	92.4000015258789	-3.37255416795733
chr2	165907850	165907900	chr2	166400650	166400700	EE	EE	92.4000015258789	-3.37255416795733
chr2	165907900	165907950	chr2	166390150	166390200	EE	EE	94.9000015258789	-2.57594562736372
chr2	165907900	165907950	chr2	166390200	166390250	EE	EE	94.9000015258789	-2.53605290024021
chr2	165907900	165907950	chr2	166400600	166400650	EE	EE	92.4000015258789	-3.37006461593163
chr2	165907900	165907950	chr2	166400650	166400700	EE	EE	92.4000015258789	-3.37006461593163
chr2	166390150	166390200	chr2	166606850	166606900	EE	EE	86.4000015258789	-2.67684460172864
chr2	166390150	166390200	chr2	166606900	166606950	EE	EE	86.4000015258789	-2.67684460172864
chr2	166390200	166390250	chr2	166606850	166606900	EE	EE	86.4000015258789	-2.61912910387235
chr2	166390200	166390250	chr2	166606900	166606950	EE	EE	86.4000015258789	-2.61912910387235
chr2	166400600	166400650	chr2	166606850	166606900	EE	EE	88.4000015258789	-2.36025621354646
chr2	166400600	166400650	chr2	166606900	166606950	EE	EE	88.4000015258789	-2.36025621354646
chr2	166400650	166400700	chr2	166606850	166606900	EE	EE	88.4000015258789	-2.36025621354646
chr2	166400650	166400700	chr2	166606900	166606950	EE	EE	88.4000015258789	-2.36025621354646
chr2	167505600	167505650	chr2	167717600	167717650	EE	EE	96.9000015258789	-1.71819695850922
chr2	167505600	167505650	chr2	167717650	167717700	EE	EE	96.9000015258789	-1.71819695850922
chr2	167505600	167505650	chr2	167720700	167720750	EE	EE	96.9000015258789	-1.61653703755459
chr2	167505600	167505650	chr2	167720750	167720800	EE	EE	96.9000015258789	-1.61653703755459
chr2	167505600	167505650	chr2	167838800	167838850	EE	EE	68.8000030517578	-2.72246602447109
chr2	167505650	167505700	chr2	167717600	167717650	EE	EE	96.9000015258789	-1.71819695850922
chr2	167505650	167505700	chr2	167717650	167717700	EE	EE	96.9000015258789	-1.71819695850922
chr2	167505650	167505700	chr2	167720700	167720750	EE	EE	96.9000015258789	-1.61653703755459
chr2	167505650	167505700	chr2	167720750	167720800	EE	EE	96.9000015258789	-1.61653703755459
chr2	167505650	167505700	chr2	167838800	167838850	EE	EE	68.8000030517578	-2.72246602447109
chr2	167510750	167510800	chr2	167717600	167717650	EE	EE	96.9000015258789	-1.67867693554335
chr2	167510750	167510800	chr2	167717650	167717700	EE	EE	96.9000015258789	-1.67867693554335
chr2	167510750	167510800	chr2	167720700	167720750	EE	EE	96.9000015258789	-1.57578307394676
chr2	167510750	167510800	chr2	167720750	167720800	EE	EE	96.9000015258789	-1.57578307394676
chr2	167510750	167510800	chr2	167838800	167838850	EE	EE	68.8000030517578	-2.5948102866775
chr2	167510800	167510850	chr2	167717600	167717650	EE	EE	96.9000015258789	-1.67867693554335
chr2	167510800	167510850	chr2	167717650	167717700	EE	EE	96.9000015258789	-1.67867693554335
chr2	167510800	167510850	chr2	167720700	167720750	EE	EE	96.9000015258789	-1.57578307394676
chr2	167510800	167510850	chr2	167720750	167720800	EE	EE	96.9000015258789	-1.57578307394676
chr2	167510800	167510850	chr2	167838800	167838850	EE	EE	68.8000030517578	-2.5948102866775
chr2	167510850	167510900	chr2	167717600	167717650	EE	EE	96.9000015258789	-1.67766841048243
chr2	167510850	167510900	chr2	167717650	167717700	EE	EE	96.9000015258789	-1.67766841048243
chr2	167510850	167510900	chr2	167720700	167720750	EE	EE	96.9000015258789	-1.57475952297024
chr2	167510850	167510900	chr2	167720750	167720800	EE	EE	96.9000015258789	-1.57475952297024
chr2	167510850	167510900	chr2	167838800	167838850	EE	EE	68.8000030517578	-2.59153515464464
chr2	168933750	168933800	chr2	169926800	169926850	EE	EE	77.8000030517578	-2.98994633533608
chr2	168933750	168933800	chr2	169926850	169926900	EE	EE	77.8000030517578	-2.95935801550265
chr2	168933750	168933800	chr2	169926900	169926950	EE	EE	77.8000030517578	-2.95935801550265
chr2	172376100	172376150	chr2	172584150	172584200	EE	EE	70.8000030517578	-2.76250068627334
chr2	172376100	172376150	chr2	172584200	172584250	EE	EE	70.8000030517578	-2.76250068627334
chr2	172656700	172656750	chr2	172906550	172906600	EE	EE	75.8000030517578	-2.05889368905357
chr2	172656700	172656750	chr2	172906600	172906650	EE	EE	75.8000030517578	-2.05889368905357
chr2	172656700	172656750	chr2	172915150	172915200	EE	EE	74.8000030517578	-2.35892230236956
chr2	172656750	172656800	chr2	172906550	172906600	EE	EE	75.8000030517578	-2.05889368905357
chr2	172656750	172656800	chr2	172906600	172906650	EE	EE	75.8000030517578	-2.05889368905357
chr2	172656750	172656800	chr2	172915150	172915200	EE	EE	74.8000030517578	-2.35892230236956
chr2	172656800	172656850	chr2	172906550	172906600	EE	EE	75.8000030517578	-2.08926733809709
chr2	172656800	172656850	chr2	172906600	172906650	EE	EE	75.8000030517578	-2.08926733809709
chr2	172656800	172656850	chr2	172915150	172915200	EE	EE	74.8000030517578	-2.37778132962088
chr2	173011950	173012000	chr2	173279350	173279400	EE	EE	85.9000015258789	-2.23461872366971
chr2	173011950	173012000	chr2	173279400	173279450	EE	EE	85.9000015258789	-2.23461872366971
chr2	173012000	173012050	chr2	173279350	173279400	EE	EE	85.9000015258789	-2.23461872366971
chr2	173012000	173012050	chr2	173279400	173279450	EE	EE	85.9000015258789	-2.23461872366971
chr2	173012050	173012100	chr2	173279350	173279400	EE	EE	85.9000015258789	-2.23461872366971
chr2	173012050	173012100	chr2	173279400	173279450	EE	EE	85.9000015258789	-2.23461872366971
chr2	173055200	173055250	chr2	173279350	173279400	EE	EE	72.8000030517578	-2.76632765379755
chr2	173055200	173055250	chr2	173279400	173279450	EE	EE	72.8000030517578	-2.76632765379755
chr2	173055250	173055300	chr2	173279350	173279400	EE	EE	72.8000030517578	-2.75638485054997
chr2	173055250	173055300	chr2	173279400	173279450	EE	EE	72.8000030517578	-2.75638485054997
chr2	180313600	180313650	chr2	180514300	180514350	EE	EE	83.4000015258789	-2.7087549863531
chr2	180313600	180313650	chr2	180514350	180514400	EE	EE	83.4000015258789	-2.7125766973055
chr3	89289200	89289250	chr3	89492700	89492750	EE	EE	63.7999992370605	-3.30023302378804
chr3	89289200	89289250	chr3	89492750	89492800	EE	EE	63.7999992370605	-3.30023302378804
chr3	89289200	89289250	chr3	89492800	89492850	EE	EE	63.7999992370605	-3.30023302378804
chr3	89289200	89289250	chr3	89576600	89576650	EE	EE	68.8000030517578	-2.85746803688541
chr3	89289200	89289250	chr3	89576650	89576700	EE	EE	68.8000030517578	-2.85746803688541
chr3	89289250	89289300	chr3	89492700	89492750	EE	EE	63.7999992370605	-3.30023302378804
chr3	89289250	89289300	chr3	89492750	89492800	EE	EE	63.7999992370605	-3.30023302378804
chr3	89289250	89289300	chr3	89492800	89492850	EE	EE	63.7999992370605	-3.30023302378804
chr3	89289250	89289300	chr3	89576600	89576650	EE	EE	68.8000030517578	-2.85746803688541
chr3	89289250	89289300	chr3	89576650	89576700	EE	EE	68.8000030517578	-2.85746803688541
chr3	89289300	89289350	chr3	89492700	89492750	EE	EE	64.8000030517578	-3.27885937299548
chr3	89289300	89289350	chr3	89492750	89492800	EE	EE	64.8000030517578	-3.27885937299548
chr3	89289300	89289350	chr3	89492800	89492850	EE	EE	64.8000030517578	-3.27885937299548
chr3	89289300	89289350	chr3	89576600	89576650	EE	EE	68.8000030517578	-2.77088035188932
chr3	89289300	89289350	chr3	89576650	89576700	EE	EE	68.8000030517578	-2.77088035188932
chr3	96742750	96742800	chr3	96989200	96989250	EE	EE	80.8000030517578	-2.51333957289065
chr3	96742800	96742850	chr3	96989200	96989250	EE	EE	80.8000030517578	-2.53821424152968
chr3	97484600	97484650	chr3	97698800	97698850	EE	EE	76.8000030517578	-2.59745344490435
chr3	104505000	104505050	chr3	104795700	104795750	EE	EE	60.7000007629395	-3.13348300547425
chr3	104505000	104505050	chr3	104795750	104795800	EE	EE	60.7000007629395	-3.09609658958414
chr3	104505000	104505050	chr3	104795800	104795850	EE	EE	60.7000007629395	-3.09609658958414
chr3	104505000	104505050	chr3	104795850	104795900	EE	EE	60.7000007629395	-3.09609658958414
chr3	104505050	104505100	chr3	104795700	104795750	EE	EE	60.7000007629395	-3.13348300547425
chr3	104505050	104505100	chr3	104795750	104795800	EE	EE	60.7000007629395	-3.09609658958414
chr3	104505050	104505100	chr3	104795800	104795850	EE	EE	60.7000007629395	-3.09609658958414
chr3	104505050	104505100	chr3	104795850	104795900	EE	EE	60.7000007629395	-3.09609658958414
chr3	104505100	104505150	chr3	104795700	104795750	EE	EE	60.7000007629395	-3.14684138832927
chr3	104505100	104505150	chr3	104795750	104795800	EE	EE	60.7000007629395	-3.10980400900474
chr3	104505100	104505150	chr3	104795800	104795850	EE	EE	60.7000007629395	-3.10980400900474
chr3	104505100	104505150	chr3	104795850	104795900	EE	EE	60.7000007629395	-3.10980400900474
chr3	104505150	104505200	chr3	104795700	104795750	EE	EE	60.7000007629395	-3.14684138832927
chr3	104505150	104505200	chr3	104795750	104795800	EE	EE	60.7000007629395	-3.10980400900474
chr3	104505150	104505200	chr3	104795800	104795850	EE	EE	60.7000007629395	-3.10980400900474
chr3	104505150	104505200	chr3	104795850	104795900	EE	EE	60.7000007629395	-3.10980400900474
chr3	104518200	104518250	chr3	104795700	104795750	EE	EE	62.7999992370605	-2.61972791888183
chr3	104518200	104518250	chr3	104795750	104795800	EE	EE	62.7999992370605	-2.56747507399231
chr3	104518200	104518250	chr3	104795800	104795850	EE	EE	62.7999992370605	-2.57332780023775
chr3	104518200	104518250	chr3	104795850	104795900	EE	EE	62.7999992370605	-2.57332780023775
chr3	104518250	104518300	chr3	104795700	104795750	EE	EE	62.7999992370605	-2.61972791888183
chr3	104518250	104518300	chr3	104795750	104795800	EE	EE	62.7999992370605	-2.56747507399231
chr3	104518250	104518300	chr3	104795800	104795850	EE	EE	62.7999992370605	-2.57332780023775
chr3	104518250	104518300	chr3	104795850	104795900	EE	EE	62.7999992370605	-2.57332780023775
chr3	104518300	104518350	chr3	104795700	104795750	EE	EE	62.7999992370605	-2.61972791888183
chr3	104518300	104518350	chr3	104795750	104795800	EE	EE	62.7999992370605	-2.56747507399231
chr3	104518300	104518350	chr3	104795800	104795850	EE	EE	62.7999992370605	-2.57332780023775
chr3	104518300	104518350	chr3	104795850	104795900	EE	EE	62.7999992370605	-2.57332780023775
chr3	104561450	104561500	chr3	104795700	104795750	EE	EE	72.3000030517578	-3.00907929391086
chr3	104561450	104561500	chr3	104795750	104795800	EE	EE	72.3000030517578	-2.96532254836725
chr3	104561450	104561500	chr3	104795800	104795850	EE	EE	72.3000030517578	-2.98719222369938
chr3	104561450	104561500	chr3	104795850	104795900	EE	EE	72.3000030517578	-2.98719222369938
chr3	104561500	104561550	chr3	104795700	104795750	EE	EE	72.3000030517578	-3.00907929391086
chr3	104561500	104561550	chr3	104795750	104795800	EE	EE	72.3000030517578	-2.96532254836725
chr3	104561500	104561550	chr3	104795800	104795850	EE	EE	72.3000030517578	-2.98719222369938
chr3	104561500	104561550	chr3	104795850	104795900	EE	EE	72.3000030517578	-2.98719222369938
chr3	104881250	104881300	chr3	105702850	105702900	EE	EE	61.7000007629395	-1.93490497177812
chr3	104881300	104881350	chr3	105702850	105702900	EE	EE	61.7000007629395	-1.93490497177812
chr3	107408400	107408450	chr3	107670100	107670150	EE	EE	65.8000030517578	-2.22899515616069
chr3	107408400	107408450	chr3	107670150	107670200	EE	EE	65.8000030517578	-2.20276361458752
chr3	107408400	107408450	chr3	107670200	107670250	EE	EE	65.8000030517578	-2.1885777083442
chr3	107408400	107408450	chr3	107670250	107670300	EE	EE	65.8000030517578	-2.1885777083442
chr3	107416000	107416050	chr3	107670100	107670150	EE	EE	65.8000030517578	-2.53230355144859
chr3	107416000	107416050	chr3	107670150	107670200	EE	EE	65.8000030517578	-2.51687351087899
chr3	107416000	107416050	chr3	107670200	107670250	EE	EE	65.8000030517578	-2.51150033878013
chr3	107416000	107416050	chr3	107670250	107670300	EE	EE	65.8000030517578	-2.51150033878013
chr3	107416050	107416100	chr3	107670100	107670150	EE	EE	65.8000030517578	-2.53230355144859
chr3	107416050	107416100	chr3	107670150	107670200	EE	EE	65.8000030517578	-2.51687351087899
chr3	107416050	107416100	chr3	107670200	107670250	EE	EE	65.8000030517578	-2.51150033878013
chr3	107416050	107416100	chr3	107670250	107670300	EE	EE	65.8000030517578	-2.51150033878013
chr3	107670150	107670200	chr3	107967800	107967850	EE	EE	67.8000030517578	-2.88624628569249
chr3	107670200	107670250	chr3	107967800	107967850	EE	EE	67.8000030517578	-2.8894416248523
chr3	107742450	107742500	chr3	107967800	107967850	EE	EE	64.3000030517578	-3.13182521150742
chr3	107756350	107756400	chr3	107967800	107967850	EE	EE	60.2000007629395	-3.22386380855312
chr3	107756400	107756450	chr3	107967800	107967850	EE	EE	60.2000007629395	-3.22386380855312
chr3	146008300	146008350	chr3	146577950	146578000	EE	LL	82.4000015258789	-2.80402690433985
chr3	146008350	146008400	chr3	146577950	146578000	EE	LL	82.4000015258789	-2.80402690433985
chr4	32673750	32673800	chr4	33105500	33105550	EE	EE	74.8000030517578	-2.86917092965936
chr4	32673750	32673800	chr4	33105550	33105600	EE	EE	74.8000030517578	-2.88500747771007
chr4	32673750	32673800	chr4	33291800	33291850	EE	EE	64.8000030517578	-2.89947312404604
chr4	32673750	32673800	chr4	33291850	33291900	EE	EE	64.8000030517578	-2.9560566524124
chr4	44986350	44986400	chr4	45293150	45293200	EE	EE	60.2000007629395	-2.40484173217296
chr4	44986400	44986450	chr4	45293150	45293200	EE	EE	60.2000007629395	-2.40484173217296
chr4	44986450	44986500	chr4	45293150	45293200	EE	EE	60.2000007629395	-2.41249530471639
chr4	44986500	44986550	chr4	45293150	45293200	EE	EE	60.2000007629395	-2.41249530471639
chr4	44986550	44986600	chr4	45293150	45293200	EE	EE	60.2000007629395	-2.41630691866641
chr4	57686300	57686350	chr4	58095600	58095650	EE	EE	62.7999992370605	-2.76393264176648
chr4	57686300	57686350	chr4	58095650	58095700	EE	EE	62.7999992370605	-2.76393264176648
chr4	57686350	57686400	chr4	58095600	58095650	EE	EE	62.7999992370605	-2.76393264176648
chr4	57686350	57686400	chr4	58095650	58095700	EE	EE	62.7999992370605	-2.76393264176648
chr4	88513400	88513450	chr4	88791450	88791500	EE	EE	77.8000030517578	-3.07420094184142
chr4	88513450	88513500	chr4	88791450	88791500	EE	EE	77.8000030517578	-3.07420094184142
chr4	114078400	114078450	chr4	114320450	114320500	LL	LE	62.2999992370605	-3.20732497324751
chr4	114078400	114078450	chr4	114586350	114586400	LL	EE	63.2999992370605	-2.49185309632967
chr4	114320450	114320500	chr4	114586350	114586400	LE	EE	89.4000015258789	-2.65183734443632
chr4	114320500	114320550	chr4	114586350	114586400	LE	EE	89.4000015258789	-2.65183734443632
chr4	114338400	114338450	chr4	114586350	114586400	LE	EE	90.9000015258789	-2.2089287174478
chr4	114338450	114338500	chr4	114586350	114586400	LE	EE	90.9000015258789	-2.2089287174478
chr4	114338500	114338550	chr4	114586350	114586400	LE	EE	90.9000015258789	-2.2089287174478
chr4	114758300	114758350	chr4	115653450	115653500	EE	EE	68.3000030517578	-2.79836613883035
chr4	114758300	114758350	chr4	115653500	115653550	EE	EE	68.3000030517578	-2.79836613883035
chr4	114758300	114758350	chr4	115676850	115676900	EE	EE	62.7999992370605	-3.02106161552783
chr4	114758350	114758400	chr4	115653450	115653500	EE	EE	68.3000030517578	-2.79836613883035
chr4	114758350	114758400	chr4	115653500	115653550	EE	EE	68.3000030517578	-2.79836613883035
chr4	114758350	114758400	chr4	115676850	115676900	EE	EE	62.7999992370605	-3.02106161552783
chr4	114758400	114758450	chr4	115653450	115653500	EE	EE	68.3000030517578	-2.79836613883035
chr4	114758400	114758450	chr4	115653500	115653550	EE	EE	68.3000030517578	-2.79836613883035
chr4	114758400	114758450	chr4	115676850	115676900	EE	EE	62.7999992370605	-3.02106161552783
chr4	117502250	117502300	chr4	117756350	117756400	EE	EE	86.4000015258789	-2.56071495447448
chr4	117502250	117502300	chr4	117756400	117756450	EE	EE	86.4000015258789	-2.56071495447448
chr4	117502300	117502350	chr4	117756350	117756400	EE	EE	86.4000015258789	-2.56071495447448
chr4	117502300	117502350	chr4	117756400	117756450	EE	EE	86.4000015258789	-2.56071495447448
chr4	117756300	117756350	chr4	117965650	117965700	EE	EE	67.8000030517578	-2.65930984218124
chr4	117756300	117756350	chr4	117965700	117965750	EE	EE	67.8000030517578	-2.68732421835083
chr4	117756350	117756400	chr4	117965650	117965700	EE	EE	67.8000030517578	-2.65930984218124
chr4	117756350	117756400	chr4	117965700	117965750	EE	EE	67.8000030517578	-2.68732421835083
chr4	117756400	117756450	chr4	117965650	117965700	EE	EE	67.8000030517578	-2.65930984218124
chr4	117756400	117756450	chr4	117965700	117965750	EE	EE	67.8000030517578	-2.68732421835083
chr4	117965650	117965700	chr4	118248900	118248950	EE	EE	67.3000030517578	-2.55639334852439
chr4	117965650	117965700	chr4	118252100	118252150	EE	EE	67.3000030517578	-2.52572329734648
